Fid,Protocol,Flag,Packet,Sender ID,Receiver ID,Source IP Address,Destination IP Address,Source Port,Destination Port,Packet Size,Label,Url
74.125.136.155-10.152.152.11-80-57226-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,0,http://createchsoft.com/wp-includes/js/crop/cm
10.152.152.11-10.152.152.10-38162-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://igsign00.000webhostapp.com/login.html
10.152.152.11-23.235.45.166-59732-443-6,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,1,https://oki.si/pkginfo/change/update.php?do=go/verifying=97614656256756525767548675259725875725998867552578685757867575258675652586752588562421089657077546
10.152.152.11-10.152.152.10-50932-53-17,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,0,https://clubedemilhagem.com/home.php?4yI4Z
10.152.152.11-162.144.129.143-35963-80-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,1,http://www.mbtbuty.pl/
10.152.152.11-10.152.152.10-54425-53-17,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,1,http://caseychoir.com.au/wealthmaltaaccess/
10.152.152.11-10.152.152.10-60014-53-17,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,0,https://togetalsond.files.wordpress.com/2015/10/usb-to-parallel-port-converter-schematics.pdf
185.29.133.208-10.152.152.11-80-46974-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,1,http://mx0.arqsys.srv.br
109.68.230.135-10.152.152.11-80-45430-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,http://everything.explained.today/Bridge_convention/
8.43.72.22-10.152.152.11-80-36750-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,0,http://hentaimovies.ex-prom.ru/archive/index.php?n=25&id=113765
10.152.152.11-10.152.152.10-53566-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,http://42vital.pl/cache/cache/navy/navyfederal/
10.152.152.11-178.255.83.1-51231-80-6,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,http://www.mazzoli.com/stand/otp.php
167.114.216.50-10.152.152.11-80-42449-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,https://secureupdate.appleld.com.duilawyeryork.com/ap/4c57b4ebff57db7/?cmd=_update&dispatch=4c57b4ebff57db7a0&locale=_RU
10.152.152.11-10.152.152.10-54585-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,http://eudocumnt18001sec389058yr20mn7.nn.r.appspot.com/
10.152.152.11-10.152.152.10-49046-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,https://www.addtoany.com/
173.194.116.186-10.152.152.11-80-39817-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/9f1dc61cd47566e?cmd=_update&dispatch=9f1dc61cd47566e38&locale=_US
208.100.17.177-10.152.152.11-80-53734-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,http://199.192.18.162/~alertchasebnknot/amazon/Amazon/
10.152.152.11-10.152.152.10-54995-53-17,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,1,http://www.thesaurus.com/browse/pathogen
10.152.152.11-23.3.91.49-48716-80-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,https://www.cnet.com/topics/cameras/products/
10.152.152.11-10.152.152.10-38722-53-17,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,http://secureupdate.appleld.com.duilawyeryork.com/ap/3f4878b9316b32e/?cmd=_update&dispatch=3f4878b9316b32ec1&locale=_
10.152.152.11-10.152.152.10-59406-53-17,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,0,http://www.wisegeek.org/what-is-a-hyperlink.htm
10.152.152.11-162.144.129.143-35983-80-6,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://civil-campaign-279715.el.r.appspot.com/jim@thejimburkefamily.com
10.152.152.11-108.167.131.94-58611-443-6,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,0,http://palcalgary.ca/brochure/lam.html
10.152.152.11-10.152.152.10-54117-53-17,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,http://www.msnbc.com/
10.152.152.11-54.169.46.48-60404-80-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,1,https://magazine-liquidacoes-2020.com/iphone-xr-apple-256gb-preto-4g-tela-61-retina-camera-12mp-selfie-7mp-ios-12-proc-chip-a12/ipxr/DPDU7WFX.html
10.152.152.11-173.192.220.64-42283-80-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/e9b4942068ba867?cmd=_update&dispatch=e9b4942068ba8679c&locale=_us
10.152.152.11-10.152.152.10-56873-53-17,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,1,http://www.lizanderin.com/WeTransfer/
103.59.77.67-10.152.152.11-443-45481-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,http://www.partner.fors.ru/registered/Oracle_ProductFamily_11g_ru.pdf
23.78.33.46-10.152.152.11-80-38356-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,http://e710z0ear.du.r.appspot.com/c:/users/user/downloads
10.152.152.11-10.152.152.10-56906-53-17,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,http://courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/4e7bbca4e4f86b4fd1bb5fc0e010ce3b
10.152.152.11-10.152.152.10-46321-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,0,http://krmpublicschool.edu.in
89.163.151.245-10.152.152.11-443-53938-6,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,http://smilegate-cfs.epizy.com/qualificationform.php
10.152.152.11-10.152.152.10-60174-53-17,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,https://www.1and1.com/domain-check
72.21.202.25-10.152.152.11-80-60483-6,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,http://sdetox.com
10.152.152.11-10.152.152.10-41253-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,https://vppartners2-my.sharepoint.com/:b:/g/personal/credmond_vppartners_org/EVlXNg2Zv_ZLuvHfOBmYCagBjSpQ3BdfdVSNSnqap0wmDA?e=OhgiBm
173.194.116.186-10.152.152.11-80-39794-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,1,http://www.berwirausaha.net/
10.152.152.11-185.57.60.185-60338-80-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,0,https://developer.chrome.com/extensions/sessions
10.152.152.11-10.152.152.10-41971-53-17,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,http://hardware-store-vashon.downloads.filetransit.com/
10.152.152.11-10.152.152.10-44692-53-17,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,http://faktor.rs/nasulaz/images/cp/cPanel.php
52.49.214.49-10.152.152.11-443-57527-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,https://bit.ly/Itaucartoes
10.152.152.11-10.152.152.10-51278-53-17,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,http://deltagammaucsb.tumblr.com
185.31.128.219-10.152.152.11-443-43443-6,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,1,https://www.vianica.com/go/specials/2-comida_tipica.html
10.152.152.11-10.152.152.10-36592-53-17,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,0,http://www.definitions.net/definition/menu%20bar
10.152.152.11-10.152.152.10-56597-53-17,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,https://www.mathlearningcenter.org/web-apps/number-line/
10.152.152.11-192.230.77.107-59662-80-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,https://paypal-test.projektumfeld.de/
10.152.152.11-10.152.152.10-46017-53-17,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,1,http://dictionary.babylon-software.com/automation/
10.152.152.11-10.152.152.10-38357-53-17,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,0,https://hjort.no/
10.152.152.11-185.57.60.186-44861-443-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,1,http://tokokainbandung.com/wp-content/themes/theretailer/inc/addons/login/customer_center/customer-IDPP00C672/myaccount/signin/
173.194.116.192-10.152.152.11-443-38966-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,0,http://www.mindracer.com/rules.htm
173.194.116.165-10.152.152.11-80-59908-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,http://downloads.monoprice.com/files/manuals/6259_Manual_091104.pdf
10.152.152.11-10.152.152.10-56348-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,0,http://picturehere.webcindario.com/app/facebook.com/?lang=pl&key=MOCnTdUnhbJmjrEG80KAsbN7eQiAIw11GOoFr2TqQc1qxepEEDuOBVTY39YkejQLPGSTEDf6b6cZEfKgwuj986BpZnPlJlYPXZLi11U5FLKwbzpzn20Ri0c7K53i6hT11QEQEbwASZkEoYubA5jegRJ2gIEqKngopDkJ0neBjv47RSaeOFecPu0RVMRRL9Eyyo8dla9J
10.152.152.11-10.152.152.10-59097-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,https://www.scubaearth.com/Default.aspx
10.152.152.11-10.152.152.10-51643-53-17,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,http://www.quillpad.in/index.html
10.152.152.11-10.152.152.10-35914-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,http://funeo.com/modules/blockmyaccountfooter/translations/loginpa-log-id003314580124/9796ce7e1653dec3971eb30436129379ODc1MzBhMjFlNGQ0YjgzMzgzM2ZhOGQzYzI1MmU5MjA=
31.186.247.145-10.152.152.11-80-50716-6,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,0,http://hepsibahisgirisimiz1.blogspot.com
173.194.65.156-10.152.152.11-80-51748-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,http://www.thesurvivalistblog.net/smith-wesson-bodyguard-380-semi-auto-pistol/
10.152.152.11-10.152.152.10-60955-53-17,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,http://juliann.hanisharun.com/readpdf/display-resolution-chart.pdf
10.152.152.11-10.152.152.10-51497-53-17,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,1,http://www.macchiashop.it/prestashop/modules/autoupgrade/vendor/phpunit/phpunit/src/Util/PHP/csc/Billing.php
10.152.152.11-10.152.152.10-35133-53-17,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,1,https://www.pakissan.com/
10.152.152.11-10.152.152.10-34422-53-17,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,0,https://sore-modabe.web.app/
31.13.92.14-10.152.152.11-80-60962-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,http://etecindsvc.com/8787/?sec=Wiebke%20Oldsen
10.152.152.11-162.144.129.143-35832-80-6,TCP,SYN,HTTP,123456,987654,192.168.0.1,10.0.0.5,12345,80,1024,1,http://annuaire-opticien.com/life
10.152.152.11-10.152.152.10-57643-53-17,UDP,ACK,DNS,987654,123456,10.0.0.2,192.168.0.1,53,12345,512,0,http://bdoonline-verify.biz/bdoverification/security/verify/login.php
10.152.152.11-23.23.172.0-53300-80-6,TCP,SYN,SSH,789012,345678,192.168.1.10,10.0.0.8,22,12345,256,0,http://www.kshconsultingllc.com/plugin/secure/
62.67.193.61-10.152.152.11-80-36734-6,UDP,ACK,NTP,345678,789012,10.0.0.5,192.168.1.10,123,12345,128,1,https://support.nouvelle-aquitaine.pro/servicedesk/customer/user/login?destination=portal%2F1%2FCDS-226513
10.152.152.11-10.152.152.10-39155-53-17,TCP,RST,FTP,234567,456789,192.168.0.5,10.0.0.10,20,12345,2048,1,http://everything.explained.today/Select_or_special_committee/
10.152.152.11-10.152.152.10-48686-53-17,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,768,0,https://www.hammernutrition.com/
216.58.209.98-10.152.152.11-80-33417-6,TCP,FIN,HTTPS,890123,567890,192.168.1.5,10.0.0.2,443,12345,4096,0,https://www.vanishingincmagic.com/magic/close-up-magic/
54.182.200.73-10.152.152.11-80-59284-6,UDP,ACK,DHCP,567890,890123,10.0.0.10,192.168.1.5,67,12345,256,1,http://frosty-nobel-ca7f68.netlify.app/
10.152.152.11-10.152.152.10-45466-53-17,TCP,SYN,SMTP,901234,678901,192.168.0.2,10.0.0.15,25,12345,512,0,http://www.samcool.org/90AB705610D8E3CD93C3E28B0C6BEFD0/
10.152.152.11-10.152.152.10-44254-53-17,UDP,ACK,SNMP,678901,901234,10.0.0.15,192.168.0.2,161,12345,256,1,http://kuchkuchnights.com/blog/?sec=Laurine%20Feiler
10.152.152.11-10.152.152.10-36594-53-17,TCP,SYN,FTP,345678,789012,10.0.0.2,192.168.1.10,21,12345,512,0,https://en.wikipedia.org/wiki/Windows_Update
10.152.152.11-10.152.152.10-37050-53-17,UDP,ACK,DNS,789012,345678,192.168.1.10,10.0.0.2,12345,53,256,1,http://www.Cisco.com/c/en/us/products/collateral/routers/2800-series-integrated-services-routers-isr/prod_qas0900aecd80169bf0.html
199.38.164.156-10.152.152.11-80-58100-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,0,http://www.holtca.com/
207.46.194.14-10.152.152.11-443-39081-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,https://www.alsako.com/
10.152.152.11-10.152.152.10-47849-53-17,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,http://caaa.in/image/food%20processing%20book.pdf
162.212.130.108-10.152.152.11-80-45743-6,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,0,http://reopenmedia.net/BankingAugust/unique/page/error.php
10.152.152.11-216.58.209.110-42523-443-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,1,http://mosafavi.iut.ac.ir/sites/mosafavi.iut.ac.ir/files/files_course/cnc_1_0.pdf
10.152.152.11-10.152.152.10-33595-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,1,https://www.groove.pl/
10.152.152.11-108.167.131.94-58682-443-6,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,http://belshop.fitcurves.org/css/index.htm
10.152.152.11-10.152.152.10-55509-53-17,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,http://www.qsoln.com/seminar-report-ppt/multiprotocol-label-switching-mpls/
54.239.168.28-10.152.152.11-80-45770-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,0,https://www.worldtimebuddy.com/pst-to-trinidad-and-tobago-port-of-spain
10.152.152.11-23.43.139.27-58310-80-6,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,1,https://www.brandfield.nl/
52.22.185.94-10.152.152.11-443-34081-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,1,https://tscit3-my.sharepoint.com/personal/sslomka_totalsafety_org/_layouts/15/WopiFrame.aspx?guestaccesstoken=u7Co267KpcOTj3Otvo5R9r2PEXL2wzXGc9Sfc5ETJfk%3d&docid=1_13f705276f5ab4ef6bc03a08b3b111778&wdFormId=%7B2EF5FBE6%2DD9C4%2D4E1E%2DA1CD%2D076BBDEC3CC0%7D&action=formsubmit
10.152.152.10-10.152.152.11-9052-54849-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,0,http://wiki.openwrt.org/doc/networking/network.interfaces
10.152.152.11-10.152.152.10-54865-53-17,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,http://www.sloaneandhyde.com/drs/new2015/pvalidate.html
10.152.152.11-10.152.152.10-34519-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,1,http://tokkeki.tumblr.com
23.60.69.168-10.152.152.11-80-36524-6,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,0,http://206.189.118.168/users/sign_in
10.152.152.11-10.152.152.10-60233-53-17,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,http://www.prweb.com/releases/text-mining-data-mining/frontline-solvers-v2015/prweb12410934.htm
192.230.82.107-10.152.152.11-443-51724-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,http://bit.ly/Covind19
10.152.152.11-10.152.152.10-51055-53-17,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,1,http://binance10x.com
31.186.225.24-10.152.152.11-80-35130-6,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,1,https://www.onlineocr.net
10.152.152.11-162.212.130.108-46521-80-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,https://www.bcpzonasegurabeta.vipbcp.club/
10.152.152.11-10.152.152.10-51333-53-17,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,1,http://www.uniprot.org/help/domain
10.152.152.11-116.197.141.180-39173-80-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/e909aa5608f4fea/?cmd=_update&dispatch=e909aa5608f4fea21&locale=_US
10.152.152.11-162.144.129.143-35805-80-6,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,0,http://www.spoj.com/problems/SHPATH
198.47.127.27-10.152.152.11-80-45332-6,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,0,http://handle.booktobi.com/img/rank
195.138.255.33-10.152.152.11-80-36807-6,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,1,https://www.itau.com.br/
10.152.152.11-10.152.152.10-42804-53-17,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,0,http://www.lilpeep.party/
10.152.152.11-10.152.152.10-43894-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,http://www.aladasinsaat.com/modules/
10.152.152.11-72.21.81.253-43606-80-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,1,http://heartstrongyoga.com/main/lado/index.htm
10.152.152.11-173.231.180.108-56982-80-6,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,0,https://www.irozhlas.cz/
10.152.152.11-10.152.152.10-43829-53-17,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,http://www.primarygames.com/puzzles/memory.php
10.152.152.11-10.152.152.10-60176-53-17,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,http://web.cse.ohio-state.edu/~srinivasan.115/cse3461-5461/Cse3461.NAT-PAT.pdf
104.109.70.28-10.152.152.11-80-40607-6,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,https://www.sevenforums.com/graphic-cards/346684-control-alt-delete-wont-work-laptop-all-suuden.html
54.192.98.56-10.152.152.11-443-54614-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,0,http://www.unlvirtual.edu.ar/
10.152.152.11-10.152.152.10-45243-53-17,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,https://www.truity.com/career-profile/computer-network-architect
10.152.152.11-63.251.252.12-32891-443-6,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,1,http://www.xbox.com/games/xbox-one
216.58.217.130-10.152.152.11-80-59496-6,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,https://link.do/redirect.php?to=http://exelski.com/na/?Aba6p5rZ2W
70.42.33.241-10.152.152.11-443-41610-6,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/17882d176fd30570eda67c8ff6302d08/
10.152.152.11-208.146.36.47-53056-80-6,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,0,http://www.w3stco.com/home.php
54.209.164.1-10.152.152.11-80-43599-6,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,1,http://www.pcgamer.com/graphics-card-comparison/
31.13.77.12-10.152.152.11-80-38556-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,http://boconceptla.com/fotosmuebles/pe/bc/en/B/index.php
10.152.152.11-192.230.81.107-56807-443-6,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,0,http://www.ishanarora.com/2009/07/29/windows-7-as-a-wireless-access-point/
10.152.152.11-199.83.131.43-42499-80-6,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,1,http://icyte.com/snapshots/show/05deeb7f5c0c215bfbbe5ca2e5777b01a7f044b1
10.152.152.11-138.108.96.100-59807-80-6,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,0,http://ustasb.com/officesnake/
10.152.152.11-10.152.152.10-34700-53-17,UDP,ACK,SNMP,789012,345678,192.168.1.10,10.0.0.2,161,12345,768,1,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/1b76f7679f6b78d?cmd=_update&dispatch=1b76f7679f6b78dd6&locale=_
10.152.152.11-10.152.152.10-42244-53-17,TCP,FIN,HTTPS,123456,987654,10.0.0.5,192.168.0.1,443,12345,4096,0,http://www.protoshare.com/
72.21.202.25-10.152.152.11-80-60794-6,UDP,ACK,DHCP,987654,123456,192.168.0.1,10.0.0.5,67,12345,256,0,http://www.dw.com/en/us-and-somali-forces-strikes-al-shabab-command-post/a-39200955
10.152.152.11-10.152.152.10-39873-53-17,TCP,SYN,SMTP,789012,345678,10.0.0.2,192.168.1.10,25,12345,512,1,http://www.ultrasoundtechniciancenter.org/related-occupations/mri-technician-vs-ultrasound-technician-schools-salary-and-jobs.html
74.125.136.156-10.152.152.11-80-44264-6,UDP,ACK,SNMP,345678,789012,10.0.0.2,192.168.1.10,161,12345,256,0,https://tinyurl.com/sdi-template
10.152.152.11-10.152.152.10-55854-53-17,TCP,SYN,FTP,567890,890123,192.168.1.5,10.0.0.10,21,12345,512,1,https://www.ceonc.com.br/
10.152.152.11-10.152.152.10-55136-53-17,UDP,ACK,DNS,901234,678901,10.0.0.15,192.168.0.2,12345,53,256,0,https://linux.die.net/man/8/ping
10.152.152.11-54.235.126.158-35813-80-6,TCP,SYN,SSH,234567,456789,192.168.0.5,10.0.0.10,22,12345,256,0,https://thewebomania.com/wp-content/ronda/app/index
10.152.152.11-10.152.152.10-55795-53-17,UDP,ACK,NTP,456789,234567,10.0.0.8,192.168.0.5,123,12345,128,1,http://owa.biondisanti-it.com/
10.152.152.11-162.212.130.108-45085-80-6,TCP,RST,FTP,678901,901234,192.168.1.10,10.0.0.15,20,12345,2048,1,http://222.186.13.91/flash
23.3.90.202-10.152.152.11-80-41549-6,UDP,ACK,SNMP,901234,678901,10.0.0.15,192.168.1.10,161,12345,768,0,http://www.businessdictionary.com/definition/database.html
10.152.152.11-10.152.152.10-53286-53-17,TCP,FIN,HTTPS,567890,890123,192.168.0.2,10.0.0.8,443,12345,4096,1,http://wikobbonline.com/verifying.htm?REDACTED
10.152.152.11-10.152.152.10-34921-53-17,UDP,ACK,DHCP,890123,567890,10.0.0.10,192.168.1.5,67,12345,256,1,http://jvkj-ru.1gb.ru/
10.152.152.11-10.152.152.10-40175-53-17,TCP,SYN,SMTP,234567,456789,192.168.0.5,10.0.0.10,25,12345,512,0,http://www.dictionarist.com/french-english/Sonar
10.152.152.11-10.152.152.10-50066-53-17,UDP,ACK,SNMP,456789,234567,10.0.0.8,192.168.0.5,161,12345,256,0,https://www.corfuproperty.gr/Secure-Doc/@@/index.php
10.152.152.11-10.152.152.10-34586-53-17,TCP,SYN,FTP,789012,345678,10.0.0.2,192.168.1.10,21,12345,512,1,https://www.taliraphaely.com/lds/Linkedin/Linkedin/
10.152.152.11-216.58.217.130-50876-443-6,UDP,ACK,DNS,345678,789012,192.168.1.10,10.0.0.2,12345,53,256,0,http://www.lust-auf-urlaub.net/images/smilies
10.152.152.11-10.152.152.10-42303-53-17,TCP,SYN,SSH,123456,987654,10.0.0.5,192.168.0.1,12345,22,1024,0,http://www.progarchives.com/album.asp?id=61737
10.152.152.11-10.152.152.10-57866-53-17,UDP,ACK,NTP,987654,123456,192.168.0.1,10.0.0.5,12345,123,512,0,http://www.encarnacionhurtado.com/img/
192.230.82.43-10.152.152.11-80-59669-6,TCP,RST,FTP,345678,789012,10.0.0.2,192.168.1.10,12345,20,2048,1,https://www.lds.org/church/temples/inside-the-temple?lang=eng
